participant,handwriting_expert,us,condition,age,forensic_scientist,forensic_specialty,handwriting_reports,confidence,familiarity,feature,est,true,band
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCi.8.d,20,1.595,Band 01
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCA.1.1,20,1.051,Band 01
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCA.6.5,15,1.053,Band 01
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCZ.5.a,80,1.053,Band 01
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCG.7.b,65,23.57,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCG.5.4,60,26.36,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCA.3.2,60,26.686,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCY.3.2,30,24.6,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCC.2.1,5,24.91,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCG.2.1,60,26.72,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCO.4.a,80,25.459,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCJ.3.2,90,26.127,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCJ.6.5,35,26.127,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCT.15.14,85,24.805,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCB.2.1,25,25.995,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCG.1.2,80,26.123,Band 25
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCM.6.5,40,48.005,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCD.7.6,95,49.275,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCY.3.2,95,51.38,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCN.6.5,65,49.814,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCB.6.5,25,50.613,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCQ.2.1,75,50.677,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCW.9.8,50,50.46,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCI.5.8,15,50.797,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCF.6.5,35,50.928,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCH.2.1,90,49.272,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCO.2.1,70,49.533,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCJ.9.8,40,51.663,Band 50
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCN.4.3,60,76.011,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCD.9.8,75,76.285,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCA.2.1,20,79.627,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCG.4.3,40,71.324,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCJ.3.2,85,71.902,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCI.13.2,35,78.272,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCR.2.1,30,76.014,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCF.2.1,60,79.814,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCM.3.2,40,77.892,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCH.18.10,90,74.272,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCK.4.3,50,74.789,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCH.28.18,85,76.335,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCE.2.1,60,97.835,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCV.2.1,95,98.698,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PLCT.2.1,85,98.943,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCA.2.1,95,97.686,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCT.2.1,70,98.293,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,PUCK.2.1,90,98.657,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCi.4.3,80,97.38,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCU.3.2,75,97.468,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CLCE.2.1,65,99.088,Band 99
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCH.10.5,50,80.218,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCW.8.7,75,85.151,Band 75
22,Novice,Non-US,Non-US Novice,35,Yes,Firearms examination,0,5,5,CUCC.3.2,60,94.484,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCW.6.5,1,1.571,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCY.6.A,30,1.971,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCZ.3.2,2,2.1,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCX.4.b,10,1.096,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCC.8.7,5,1.104,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCF.8.7,10,1.132,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCO.6.c,15,1.376,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCG.6.a,10,1.386,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCi.8.d,2,1.595,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCA.1.1,2,1.051,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCA.6.5,20,1.053,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCZ.5.a,5,1.053,Band 01
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCG.7.b,75,23.57,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCG.5.4,30,26.36,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCA.3.2,30,26.686,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCY.3.2,20,24.6,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCC.2.1,50,24.91,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCG.2.1,20,26.72,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCO.4.a,90,25.459,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCJ.3.2,95,26.127,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCJ.6.5,80,26.127,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCT.15.14,90,24.805,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCB.2.1,5,25.995,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCG.1.2,40,26.123,Band 25
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCM.6.5,25,48.005,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCD.7.6,40,49.275,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCY.3.2,80,51.38,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCN.6.5,90,49.814,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCB.6.5,10,50.613,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCQ.2.1,20,50.677,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCW.9.8,70,50.46,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCI.5.8,25,50.797,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCF.6.5,40,50.928,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCH.2.1,80,49.272,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCO.2.1,90,49.533,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCJ.9.8,15,51.663,Band 50
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCN.4.3,70,76.011,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCD.9.8,60,76.285,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCA.2.1,40,79.627,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCG.4.3,60,71.324,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCJ.3.2,60,71.902,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCI.13.2,5,78.272,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCR.2.1,30,76.014,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCF.2.1,50,79.814,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCM.3.2,70,77.892,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCH.18.10,80,74.272,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCK.4.3,70,74.789,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCH.28.18,70,76.335,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCE.2.1,98,97.835,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCV.2.1,100,98.698,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PLCT.2.1,98,98.943,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCA.2.1,98,97.686,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCT.2.1,80,98.293,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,PUCK.2.1,95,98.657,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCi.4.3,90,97.38,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCU.3.2,50,97.468,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CLCE.2.1,98,99.088,Band 99
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCH.10.5,98,80.218,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCW.8.7,95,85.151,Band 75
23,HW Expert,Non-US,Non-US HW Expert,30,Yes,Questioned documents,60,50,10,CUCC.3.2,98,94.484,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCW.6.5,5,1.571,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCY.6.A,45,1.971,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCZ.3.2,5,2.1,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCX.4.b,80,1.096,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCC.8.7,99,1.104,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCF.8.7,50,1.132,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCO.6.c,50,1.376,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCG.6.a,5,1.386,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCi.8.d,10,1.595,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCA.1.1,40,1.051,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCA.6.5,75,1.053,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCZ.5.a,5,1.053,Band 01
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCG.7.b,80,23.57,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCG.5.4,90,26.36,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCA.3.2,60,26.686,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCY.3.2,35,24.6,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCC.2.1,5,24.91,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCG.2.1,80,26.72,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCO.4.a,65,25.459,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCJ.3.2,95,26.127,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCJ.6.5,80,26.127,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCT.15.14,90,24.805,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCB.2.1,10,25.995,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCG.1.2,50,26.123,Band 25
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCM.6.5,45,48.005,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCD.7.6,95,49.275,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCY.3.2,99,51.38,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCN.6.5,95,49.814,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCB.6.5,5,50.613,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCQ.2.1,95,50.677,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCW.9.8,99,50.46,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCI.5.8,45,50.797,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCF.6.5,50,50.928,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCH.2.1,90,49.272,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCO.2.1,5,49.533,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCJ.9.8,95,51.663,Band 50
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCN.4.3,50,76.011,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCD.9.8,65,76.285,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCA.2.1,90,79.627,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCG.4.3,5,71.324,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCJ.3.2,90,71.902,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCI.13.2,10,78.272,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCR.2.1,95,76.014,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCF.2.1,95,79.814,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCM.3.2,35,77.892,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCH.18.10,75,74.272,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCK.4.3,55,74.789,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCH.28.18,85,76.335,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCE.2.1,80,97.835,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCV.2.1,90,98.698,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PLCT.2.1,95,98.943,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCA.2.1,95,97.686,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCT.2.1,75,98.293,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,PUCK.2.1,90,98.657,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCi.4.3,50,97.38,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCU.3.2,75,97.468,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CLCE.2.1,75,99.088,Band 99
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCH.10.5,75,80.218,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCW.8.7,99,85.151,Band 75
24,Novice,Non-US,Non-US Novice,18,No,NA,0,25,0,CUCC.3.2,90,94.484,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCW.6.5,5,1.571,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCY.6.A,5,1.971,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCZ.3.2,1,2.1,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCX.4.b,1,1.096,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCC.8.7,25,1.104,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCF.8.7,5,1.132,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCO.6.c,5,1.376,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCG.6.a,10,1.386,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCi.8.d,1,1.595,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCA.1.1,5,1.051,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCA.6.5,2,1.053,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCZ.5.a,25,1.053,Band 01
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCG.7.b,99,23.57,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCG.5.4,20,26.36,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCA.3.2,25,26.686,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCY.3.2,50,24.6,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCC.2.1,1,24.91,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCG.2.1,25,26.72,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCO.4.a,5,25.459,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCJ.3.2,95,26.127,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCJ.6.5,10,26.127,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCT.15.14,20,24.805,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCB.2.1,8,25.995,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCG.1.2,50,26.123,Band 25
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCM.6.5,25,48.005,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCD.7.6,80,49.275,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCY.3.2,1,51.38,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCN.6.5,95,49.814,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCB.6.5,2,50.613,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCQ.2.1,5,50.677,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCW.9.8,50,50.46,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCI.5.8,5,50.797,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCF.6.5,50,50.928,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCH.2.1,5,49.272,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCO.2.1,5,49.533,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCJ.9.8,1,51.663,Band 50
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCN.4.3,99,76.011,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCD.9.8,25,76.285,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCA.2.1,1,79.627,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCG.4.3,50,71.324,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCJ.3.2,75,71.902,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCI.13.2,25,78.272,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCR.2.1,25,76.014,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCF.2.1,80,79.814,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCM.3.2,30,77.892,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCH.18.10,100,74.272,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCK.4.3,10,74.789,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCH.28.18,98,76.335,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCE.2.1,99,97.835,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCV.2.1,99,98.698,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PLCT.2.1,95,98.943,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCA.2.1,95,97.686,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCT.2.1,80,98.293,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,PUCK.2.1,95,98.657,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCi.4.3,90,97.38,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCU.3.2,99,97.468,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CLCE.2.1,90,99.088,Band 99
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCH.10.5,100,80.218,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCW.8.7,75,85.151,Band 75
25,Novice,Non-US,Non-US Novice,44,Yes,Other (please specify),0,20,20,CUCC.3.2,60,94.484,Band 99
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,PLCW.6.5,20,1.571,Band 01
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,PLCY.6.A,35,1.971,Band 01
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,PLCZ.3.2,3,2.1,Band 01
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,PUCX.4.b,15,1.096,Band 01
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,PUCC.8.7,10,1.104,Band 01
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,PUCF.8.7,50,1.132,Band 01
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,CLCO.6.c,5,1.376,Band 01
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,CLCG.6.a,20,1.386,Band 01
27,HW Expert,Non-US,Non-US HW Expert,34,Yes,Questioned documents,65,15,15,CLCi.8.d,20,1.595,Band 01
