participant,handwriting_expert,us,condition,age,forensic_scientist,forensic_specialty,handwriting_reports,confidence,familiarity,feature,est,true
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CLCM.3.2,80,77.892
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CUCH.18.10,60,74.272
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CUCK.4.3,10,74.789
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CUCH.28.18,50,76.335
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,PLCE.2.1,80,97.835
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,PLCV.2.1,90,98.698
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,PLCT.2.1,90,98.943
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,PUCA.2.1,70,97.686
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,PUCT.2.1,80,98.293
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,PUCK.2.1,80,98.657
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CLCi.4.3,90,97.38
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CLCU.3.2,90,97.468
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CLCE.2.1,90,99.088
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CUCH.10.5,60,80.218
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CUCW.8.7,70,85.151
30,Novice,Non-US,Non-US Novice,54,Yes,Toolmarks,0,30,10,CUCC.3.2,60,94.484
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCW.6.5,5,1.571
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCY.6.A,50,1.971
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCZ.3.2,75,2.09999999999999
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCX.4.b,10,1.096
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCC.8.7,75,1.104
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCF.8.7,50,1.132
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCO.6.c,10,1.376
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCG.6.a,10,1.386
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCi.8.d,5,1.595
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCA.1.1,10,1.051
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCA.6.5,5,1.053
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCZ.5.a,50,1.053
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCG.7.b,75,23.57
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCG.5.4,50,26.36
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCA.3.2,50,26.686
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCY.3.2,33,24.6
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCC.2.1,10,24.91
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCG.2.1,50,26.72
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCO.4.a,10,25.459
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCJ.3.2,90,26.127
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCJ.6.5,5,26.127
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCT.15.14,50,24.805
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCB.2.1,10,25.995
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCG.1.2,50,26.123
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCM.6.5,50,48.005
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCD.7.6,50,49.275
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCY.3.2,25,51.38
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCN.6.5,50,49.814
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCB.6.5,10,50.613
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCQ.2.1,5,50.677
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCW.9.8,90,50.46
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCI.5.8,10,50.797
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCF.6.5,50,50.928
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCH.2.1,25,49.272
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCO.2.1,10,49.533
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCJ.9.8,33,51.663
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCN.4.3,50,76.011
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCD.9.8,10,76.285
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCA.2.1,33,79.627
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCG.4.3,50,71.324
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCJ.3.2,50,71.902
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCI.13.2,50,78.272
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCR.2.1,10,76.014
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCF.2.1,50,79.814
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCM.3.2,50,77.892
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCH.18.10,50,74.272
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCK.4.3,5,74.789
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCH.28.18,75,76.335
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCE.2.1,50,97.835
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCV.2.1,90,98.698
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PLCT.2.1,50,98.943
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCA.2.1,75,97.686
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCT.2.1,50,98.293
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,PUCK.2.1,90,98.657
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCi.4.3,75,97.38
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCU.3.2,33,97.468
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CLCE.2.1,50,99.088
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCH.10.5,50,80.218
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCW.8.7,50,85.151
31,Novice,Non-US,Non-US Novice,42,Yes,Firearms examination,0,10,0,CUCC.3.2,50,94.484
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCW.6.5,5,1.571
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCY.6.A,30,1.971
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCZ.3.2,8,2.1
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCX.4.b,15,1.096
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCC.8.7,15,1.104
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCF.8.7,45,1.132
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCO.6.c,20,1.376
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCG.6.a,5,1.386
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCi.8.d,5,1.595
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCA.1.1,5,1.051
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCA.6.5,10,1.053
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCZ.5.a,20,1.053
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCG.7.b,90,23.57
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCG.5.4,85,26.36
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCA.3.2,20,26.686
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCY.3.2,30,24.6
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCC.2.1,35,24.91
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCG.2.1,30,26.72
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCO.4.a,55,25.459
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCJ.3.2,35,26.127
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCJ.6.5,65,26.127
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCT.15.14,15,24.805
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCB.2.1,20,25.995
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCG.1.2,15,26.123
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCM.6.5,35,48.005
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCD.7.6,80,49.275
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCY.3.2,85,51.38
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCN.6.5,90,49.814
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCB.6.5,10,50.613
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCQ.2.1,35,50.677
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCW.9.8,35,50.46
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCI.5.8,5,50.797
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCF.6.5,96,50.928
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCH.2.1,65,49.272
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCO.2.1,35,49.533
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCJ.9.8,80,51.663
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCN.4.3,85,76.011
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCD.9.8,30,76.285
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCA.2.1,15,79.627
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCG.4.3,15,71.324
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCJ.3.2,95,71.902
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCI.13.2,95,78.272
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCR.2.1,60,76.014
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCF.2.1,45,79.814
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCM.3.2,85,77.892
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCH.18.10,90,74.272
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCK.4.3,35,74.789
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCH.28.18,80,76.335
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCE.2.1,80,97.835
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCV.2.1,95,98.698
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PLCT.2.1,90,98.943
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCA.2.1,90,97.686
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCT.2.1,88,98.293
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,PUCK.2.1,87,98.657
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCi.4.3,90,97.38
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCU.3.2,75,97.468
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CLCE.2.1,90,99.088
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCH.10.5,88,80.218
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCW.8.7,95,85.151
32,Novice,Non-US,Non-US Novice,38,Yes,Other (please specify),0,50,15,CUCC.3.2,85,94.484
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCW.6.5,10,1.571
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCY.6.A,40,1.971
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCZ.3.2,10,2.1
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCX.4.b,5,1.096
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCC.8.7,3,1.104
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCF.8.7,25,1.132
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCO.6.c,25,1.376
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCG.6.a,40,1.386
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCi.8.d,1,1.595
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCA.1.1,15,1.051
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCA.6.5,2,1.053
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCZ.5.a,5,1.053
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCG.7.b,90,23.57
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCG.5.4,80,26.36
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCA.3.2,20,26.686
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCY.3.2,15,24.6
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCC.2.1,15,24.91
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCG.2.1,45,26.72
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCO.4.a,15,25.459
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCJ.3.2,95,26.127
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCJ.6.5,10,26.127
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCT.15.14,15,24.805
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCB.2.1,70,25.995
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCG.1.2,45,26.123
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCM.6.5,15,48.005
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCD.7.6,90,49.275
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCY.3.2,15,51.38
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCN.6.5,80,49.814
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCB.6.5,10,50.613
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCQ.2.1,85,50.677
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCW.9.8,98,50.46
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCI.5.8,15,50.797
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCF.6.5,20,50.928
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCH.2.1,45,49.272
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCO.2.1,75,49.533
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCJ.9.8,90,51.663
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCN.4.3,35,76.011
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCD.9.8,10,76.285
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCA.2.1,25,79.627
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCG.4.3,90,71.324
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCJ.3.2,2,71.902
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCI.13.2,85,78.272
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCR.2.1,85,76.014
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCF.2.1,95,79.814
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCM.3.2,75,77.892
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCH.18.10,80,74.272
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCK.4.3,80,74.789
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCH.28.18,90,76.335
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCE.2.1,95,97.835
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCV.2.1,95,98.698
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PLCT.2.1,95,98.943
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCA.2.1,80,97.686
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCT.2.1,15,98.293
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,PUCK.2.1,90,98.657
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCi.4.3,90,97.38
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCU.3.2,95,97.468
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CLCE.2.1,95,99.088
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCH.10.5,40,80.218
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCW.8.7,85,85.151
33,Novice,Non-US,Non-US Novice,49,No,NA,0,60,20,CUCC.3.2,70,94.484
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCW.6.5,5,1.571
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCY.6.A,20,1.971
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCZ.3.2,50,2.1
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCX.4.b,5,1.096
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCC.8.7,20,1.104
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCF.8.7,50,1.132
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCO.6.c,5,1.376
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCG.6.a,50,1.386
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCi.8.d,2,1.595
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCA.1.1,50,1.051
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCA.6.5,5,1.053
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCZ.5.a,2,1.053
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCG.7.b,98,23.57
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCG.5.4,70,26.36
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCA.3.2,70,26.686
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCY.3.2,40,24.6
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCC.2.1,15,24.91
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCG.2.1,70,26.72
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCO.4.a,75,25.459
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCJ.3.2,95,26.127
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCJ.6.5,10,26.127
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCT.15.14,35,24.805
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCB.2.1,30,25.995
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCG.1.2,50,26.123
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCM.6.5,30,48.005
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCD.7.6,40,49.275
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCY.3.2,95,51.38
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCN.6.5,50,49.814
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCB.6.5,20,50.613
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCQ.2.1,30,50.677
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCW.9.8,75,50.46
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCI.5.8,80,50.797
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCF.6.5,80,50.928
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCH.2.1,40,49.272
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCO.2.1,60,49.533
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCJ.9.8,15,51.663
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCN.4.3,95,76.011
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCD.9.8,90,76.285
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCA.2.1,60,79.627
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCG.4.3,60,71.324
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCJ.3.2,95,71.902
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCI.13.2,80,78.272
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCR.2.1,50,76.014
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCF.2.1,80,79.814
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCM.3.2,50,77.892
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCH.18.10,80,74.272
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCK.4.3,50,74.789
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCH.28.18,70,76.335
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCE.2.1,95,97.835
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCV.2.1,95,98.698
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PLCT.2.1,98,98.943
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCA.2.1,98,97.686
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCT.2.1,98,98.293
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,PUCK.2.1,98,98.657
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCi.4.3,80,97.38
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCU.3.2,80,97.468
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CLCE.2.1,98,99.088
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCH.10.5,80,80.218
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCW.8.7,95,85.151
34,Novice,Non-US,Non-US Novice,30,Yes,Footwear impressions,0,60,60,CUCC.3.2,50,94.484
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,PLCW.6.5,10,1.571
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,PLCY.6.A,15,1.971
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,PLCZ.3.2,15,2.1
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,PUCX.4.b,40,1.096
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,PUCC.8.7,10,1.104
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,PUCF.8.7,20,1.132
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,CLCO.6.c,5,1.376
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,CLCG.6.a,15,1.386
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,CLCi.8.d,5,1.595
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,CUCA.1.1,30,1.051
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,CUCA.6.5,8,1.053
35,Novice,Non-US,Non-US Novice,44,Yes,Fingerprints,0,40,10,CUCZ.5.a,15,1.053
